,quarter_id,lat,lon,coordinates,area,population,great_parks_count,great_parks_area,great_parks_ndvi,good_parks_count,good_parks_area,good_parks_ndvi,ok_parks_count,ok_parks_area,ok_parks_ndvi,general_ndvi,general_area
235,way/85286949,56.8692348,60.68750339090909,"[(56.8683108, 60.6875642), (56.8686098, 60.6888409), (56.8691317, 60.6884976), (56.8692901, 60.6885619), (56.869765, 60.6878324), (56.8697727, 60.6873064), (56.8697007, 60.6867825), (56.8696436, 60.6865547), (56.8695874, 60.6864589), (56.8694602, 60.6865736), (56.8683108, 60.6875642)]",14069.57,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
236,way/85286954,56.86970286666666,60.6852931,"[(56.870126, 60.6851131), (56.8700989, 60.6848957), (56.8694233, 60.6845961), (56.8693643, 60.6846577), (56.8693653, 60.6849128), (56.8694794, 60.6862209), (56.86953, 60.6863065), (56.8698126, 60.685822), (56.870126, 60.6851131)]",5224.08,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
237,way/85286955,56.86837572222223,60.68530427777778,"[(56.8692266, 60.6846428), (56.8683052, 60.6842817), (56.8673887, 60.6840274), (56.8675194, 60.6847581), (56.8677818, 60.6858112), (56.8680647, 60.6858703), (56.8684599, 60.6872579), (56.8694086, 60.6864463), (56.8692266, 60.6846428)]",25668.56,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
238,way/85286964,56.87337678333333,60.68554840555555,"[(56.8718935, 60.6821139), (56.8713248, 60.6829508), (56.8717459, 60.683917), (56.872091, 60.6847088), (56.8725579, 60.6856424), (56.8728668, 60.6862123), (56.8737515, 60.6877045), (56.8742078, 60.6884979), (56.874254, 60.6885005), (56.8746668, 60.6875642), (56.8752423, 60.6862623), (56.8749533, 60.6858342), (56.8749257, 60.6858446), (56.8744197, 60.6869912), (56.8743864, 60.6869951), (56.873665, 60.6858632), (56.8719362, 60.6821545), (56.8718935, 60.6821139)]",42320.68,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
239,way/85286965,56.8736482,60.68470378333333,"[(56.8719932, 60.6819315), (56.8726419, 60.6834103), (56.8734172, 60.6850833), (56.8737698, 60.6858046), (56.8741021, 60.6863559), (56.8743876, 60.6868012), (56.8746124, 60.6862448), (56.8746335, 60.6862779), (56.8748161, 60.6858591), (56.8748201, 60.685715), (56.8725913, 60.6810303), (56.8719932, 60.6819315)]",35110.1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
240,way/85286967,56.87294677058824,60.68816902941177,"[(56.8730432, 60.6871792), (56.8730053, 60.6871054), (56.8726531, 60.686426), (56.8723274, 60.6872638), (56.8724729, 60.687588), (56.8723664, 60.6878088), (56.8725795, 60.6881864), (56.8727965, 60.6878002), (56.8729606, 60.6881328), (56.872773, 60.6885834), (56.8729313, 60.6888731), (56.8730076, 60.6887765), (56.87333, 60.6892808), (56.8731659, 60.6896026), (56.873547, 60.6901391), (56.8740922, 60.6889482), (56.8730432, 60.6871792)]",16829.64,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
241,way/85286970,56.87111602142857,60.68654667857143,"[(56.8702267, 60.6850335), (56.8697107, 60.6862335), (56.8703195, 60.6861509), (56.8701793, 60.6867512), (56.870539, 60.6870277), (56.8706153, 60.6867917), (56.8715945, 60.6876071), (56.8716883, 60.6873389), (56.8719542, 60.6876102), (56.8721677, 60.6871375), (56.8720438, 60.6867707), (56.8722438, 60.6861801), (56.8721148, 60.685987), (56.8702267, 60.6850335)]",23910.83,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
242,way/85286974,56.86786298928571,60.68211202857143,"[(56.867428, 60.6816292), (56.8675707, 60.6815846), (56.8676608, 60.6816502), (56.867742, 60.6818242), (56.8677684, 60.6819419), (56.8677693, 60.6820894), (56.867718, 60.682323), (56.8677772, 60.6824572), (56.86817, 60.6825967), (56.8682991, 60.6832726), (56.8682991, 60.68397), (56.8683207, 60.6840641), (56.8684086, 60.6841368), (56.8690066, 60.6843063), (56.8690708, 60.6842563), (56.8690949, 60.6841408), (56.8689622, 60.6825249), (56.8688775, 60.68184), (56.8688149, 60.6814848), (56.8682156, 60.6801955), (56.8676591, 60.6790411), (56.8676071, 60.6789918), (56.8662935, 60.6809016), (56.8662876, 60.6813093), (56.8662349, 60.681438), (56.8663052, 60.6818242), (56.8673739, 60.6817131), (56.867428, 60.6816292)]",43670.85,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
243,way/85286978,56.869439415,60.68145668,"[(56.8677302, 60.6787451), (56.8677198, 60.6788172), (56.8688794, 60.6812455), (56.8689288, 60.6814894), (56.8691925, 60.6841882), (56.8692339, 60.6842859), (56.8703035, 60.6847306), (56.8710717, 60.6852083), (56.8715355, 60.6854439), (56.8719332, 60.6855253), (56.8721106, 60.6852402), (56.8711114, 60.6830894), (56.8691602, 60.6789217), (56.8690837, 60.6787785), (56.8689279, 60.6790862), (56.8687015, 60.6795225), (56.8685452, 60.6791828), (56.8686897, 60.6789045), (56.8681994, 60.6779833), (56.8677302, 60.6787451)]",75165.88,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
244,way/85286980,56.86675533636364,60.67899439999999,"[(56.8675675, 60.6788313), (56.867311, 60.6782923), (56.8671655, 60.6779662), (56.8669544, 60.6782237), (56.8666278, 60.6781228), (56.866446, 60.6784554), (56.8666278, 60.6789489), (56.8658639, 60.6800985), (56.8659915, 60.6803741), (56.8661858, 60.6807939), (56.8675675, 60.6788313)]",13335.42,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
245,way/85286982,56.86783040454545,60.6774762590909,"[(56.868264, 60.6777442), (56.8682812, 60.6776873), (56.8682799, 60.6776316), (56.8681899, 60.6774524), (56.8681032, 60.6772987), (56.8679307, 60.677568), (56.8677724, 60.6771757), (56.8677694, 60.6770986), (56.8676858, 60.676935), (56.8676579, 60.6768975), (56.8676469, 60.6768961), (56.867633, 60.6769055), (56.8676118, 60.6769417), (56.8675619, 60.6770316), (56.8675297, 60.6770678), (56.8674498, 60.677222), (56.8676829, 60.6777625), (56.867462, 60.6782381), (56.8676235, 60.6786703), (56.8676645, 60.6786945), (56.8682045, 60.6778144), (56.868264, 60.6777442)]",4822.05,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
246,way/85286983,56.8709023,60.68095238333333,"[(56.8718255, 60.6818756), (56.8704794, 60.6790328), (56.8700325, 60.6799211), (56.8700118, 60.6801733), (56.8712391, 60.6828359), (56.8718255, 60.6818756)]",19349.82,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
247,way/85286987,56.86605651666667,60.6828861,"[(56.866379, 60.683581), (56.8665283, 60.6820185), (56.8657764, 60.682009), (56.865669, 60.6828116), (56.8656074, 60.6833155), (56.866379, 60.683581)]",7586.05,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
248,way/85286988,56.86722101176471,60.682609282352935,"[(56.8665959, 60.6819852), (56.8665528, 60.6826642), (56.8668153, 60.682738), (56.8667896, 60.6829123), (56.8665589, 60.6828716), (56.8665081, 60.6836154), (56.8681407, 60.6840022), (56.8681818, 60.6833048), (56.868041, 60.6827898), (56.8677203, 60.6826927), (56.8676293, 60.6824503), (56.8674505, 60.6824031), (56.8673813, 60.682261), (56.8673139, 60.6819288), (56.8672737, 60.681886), (56.8672082, 60.6818672), (56.8665959, 60.6819852)]",16401.73,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
249,way/85294319,56.69714754,60.87478952,"[(56.6968931, 60.8748146), (56.6971446, 60.8753506), (56.6975292, 60.8747519), (56.6972777, 60.8742159), (56.6968931, 60.8748146)]",2433.58,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
250,way/85656168,56.715477532142856,60.51306778928572,"[(56.7154469, 60.5157039), (56.7162535, 60.5154324), (56.7165018, 60.5154424), (56.7167702, 60.5156858), (56.7168567, 60.5155914), (56.7172865, 60.5155592), (56.7172983, 60.5140894), (56.7169333, 60.5140572), (56.716792, 60.5131667), (56.7165682, 60.5115037), (56.715791, 60.5117076), (56.715738, 60.5112087), (56.7150197, 60.5115359), (56.7150374, 60.5107956), (56.7149373, 60.5100124), (56.7144015, 60.5097549), (56.7141718, 60.5103101), (56.7142224, 60.5106322), (56.7141454, 60.5109432), (56.7142043, 60.5115493), (56.7141983, 60.5119436), (56.7144086, 60.5120414), (56.7145657, 60.5131662), (56.7148116, 60.5133727), (56.7149932, 60.5137368), (56.7152382, 60.5155468), (56.7153322, 60.5157047), (56.7154469, 60.5157039)]",68898.19,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
251,way/85692474,56.81990252000001,60.54716272,"[(56.8193877, 60.5465929), (56.8201013, 60.5489417), (56.8206438, 60.5477375), (56.8199921, 60.5459486), (56.8193877, 60.5465929)]",12357.79,25,0,0.0,0.0,2,69693.89,0.4753,4,47118.6,0.6845,0.5597,116812.49
252,way/85692475,56.8204052625,60.5505909125,"[(56.8209521, 60.5505389), (56.8201322, 60.5493227), (56.8196522, 60.5503859), (56.8201471, 60.5511045), (56.8202638, 60.5510804), (56.8204355, 60.5507024), (56.8207071, 60.5510536), (56.8209521, 60.5505389)]",8225.0,0,0,0.0,0.0,1,3452.36,0.2986,6,117043.5,0.5669,0.5592,120495.85
253,way/86121168,56.78618243333333,60.79960886666667,"[(56.7851853, 60.799523), (56.7855262, 60.8010036), (56.7867603, 60.8001668), (56.7872775, 60.7992441), (56.78716, 60.7981927), (56.7851853, 60.799523)]",20864.68,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
254,way/86121169,56.783765025,60.8013073875,"[(56.7827539, 60.8009638), (56.7830713, 60.8024659), (56.7836668, 60.8022299), (56.7846993, 60.8015861), (56.7846081, 60.8012312), (56.7843789, 60.8009129), (56.784188, 60.8001055), (56.7827539, 60.8009638)]",18203.07,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
255,way/86121170,56.7821423,60.79975551666666,"[(56.7840389, 60.7999477), (56.783612, 60.7987108), (56.7828362, 60.7986464), (56.7822014, 60.7990541), (56.781931, 60.7987966), (56.7811464, 60.7992417), (56.7808255, 60.7997409), (56.7807737, 60.800209), (56.7813114, 60.8004789), (56.7811199, 60.8010282), (56.7818723, 60.8012642), (56.7840389, 60.7999477)]",37314.64,75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
256,way/87190061,56.93922417714285,60.59076399714286,"[(56.9388424, 60.5940323), (56.9378304, 60.5923627), (56.938092, 60.5916687), (56.9382297, 60.591843), (56.938055, 60.5922984), (56.9388947, 60.5936449), (56.9394311, 60.5922635), (56.9397461, 60.5913773), (56.9399443, 60.5912212), (56.9402985, 60.5915965), (56.9407188, 60.5911762), (56.9409079, 60.5905668), (56.9409169, 60.5901375), (56.9412081, 60.589321), (56.941106, 60.5891289), (56.9415443, 60.5882793), (56.9419436, 60.5870305), (56.9421317, 60.5854568), (56.941739, 60.5851198), (56.9418482, 60.5844727), (56.9413888, 60.5841577), (56.9411059, 60.5852065), (56.9406243, 60.5846322), (56.93987, 60.5853189), (56.9361304, 60.5876533), (56.9361244, 60.5890421), (56.9361261, 60.5895529), (56.9361218, 60.5896289), (56.9359821, 60.5914247), (56.9375387, 60.5937776), (56.9371424, 60.5968762), (56.9369183, 60.598776), (56.9375151, 60.6017554), (56.9379868, 60.6019072), (56.9388424, 60.5940323)]",301948.82,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
257,way/87221600,56.844623427777776,60.68703366111111,"[(56.8452296, 60.6868633), (56.8451423, 60.6866664), (56.8449931, 60.6866422), (56.8449576, 60.686734), (56.8446667, 60.6867367), (56.8447689, 60.6869332), (56.8444873, 60.687078), (56.8442702, 60.6869546), (56.8442291, 60.6870083), (56.8442936, 60.6871209), (56.844188, 60.6872443), (56.8440648, 60.6872121), (56.8439797, 60.6872389), (56.8439677, 60.6874391), (56.8444899, 60.6874198), (56.8450649, 60.6872974), (56.8451987, 60.6871534), (56.8452296, 60.6868633)]",3624.27,0,0,0.0,0.0,3,341685.03,0.7657,1,3515.45,0.5608,0.7636,345200.48
258,way/87221601,56.844561675,60.68781880833333,"[(56.8450065, 60.687451), (56.8444556, 60.687565), (56.8438809, 60.6875815), (56.8438762, 60.6879327), (56.8439515, 60.6879556), (56.8439608, 60.6883027), (56.8446283, 60.6882307), (56.8450439, 60.6880984), (56.8450671, 60.6878228), (56.8449574, 60.6877723), (56.8449054, 60.687662), (56.8450065, 60.687451)]",5110.36,0,0,0.0,0.0,3,341685.03,0.7657,1,3515.45,0.5608,0.7636,345200.48
259,way/89411176,56.87491453333334,60.69092964,"[(56.8752642, 60.6906492), (56.8747204, 60.6897854), (56.874507, 60.6902497), (56.8743231, 60.6900849), (56.8740717, 60.6905931), (56.8741956, 60.6908059), (56.8741093, 60.691108), (56.8748562, 60.6921681), (56.8750961, 60.6915612), (56.8753589, 60.6915218), (56.8754676, 60.6914807), (56.8755591, 60.6912046), (56.8755499, 60.691163), (56.8753747, 60.6909198), (56.8752642, 60.6906492)]",12548.76,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
