id,название,широта_центра,долгота_центра,все_точки_границ,количество_точек,северная_граница,южная_граница,западная_граница,восточная_граница,сервер
108090216,Квартал,56.850283,60.681462,"60.681401,56.850458; 60.681574,56.850385; 60.681655,56.850358; 60.681829,56.850295; 60.681642,56.850061; 60.681224,56.850062; 60.681179,56.850131; 60.681256,56.850342; 60.681401,56.850458",9,56.850458,56.850061,60.681179,60.681829,https://overpass.kumi.systems/api/interpreter
108543507,Квартал,56.814006,60.702342,"60.703153,56.815104; 60.703242,56.815161; 60.703293,56.815132; 60.703368,56.815131; 60.703816,56.814925; 60.704054,56.814765; 60.705295,56.813900; 60.705008,56.813690; 60.705285,56.813555; 60.703105,56.812114; 60.700048,56.812601; 60.699150,56.812713; 60.699345,56.812968; 60.699478,56.813184; 60.700407,56.813471; 60.700865,56.813641; 60.701098,56.813742; 60.701340,56.813859; 60.701761,56.814079; 60.702310,56.814347; 60.702947,56.814939; 60.703153,56.815104",22,56.815161,56.812114,60.69915,60.705295,https://overpass.kumi.systems/api/interpreter
109035555,Квартал,56.847296,60.70624,"60.706639,56.847583; 60.707061,56.847649; 60.707143,56.847631; 60.707354,56.847679; 60.707372,56.847724; 60.707740,56.847779; 60.708146,56.847930; 60.709580,56.848068; 60.709751,56.847785; 60.709422,56.847627; 60.707630,56.847150; 60.706373,56.846851; 60.704816,56.846529; 60.704458,56.846542; 60.704463,56.846610; 60.703085,56.846644; 60.703079,56.847382; 60.703486,56.847397; 60.703550,56.847052; 60.704853,56.846929; 60.705414,56.847027; 60.705535,56.846928; 60.706003,56.847020; 60.705849,56.847239; 60.706807,56.847352; 60.706639,56.847583",26,56.848068,56.846529,60.703079,60.709751,https://overpass.kumi.systems/api/interpreter
109035557,Квартал,56.847547,60.710076,"60.709284,56.847490; 60.709751,56.846925; 60.710696,56.847233; 60.710353,56.847400; 60.710410,56.847689; 60.710734,56.847737; 60.710552,56.848047; 60.709966,56.847857; 60.709728,56.847600; 60.709284,56.847490",10,56.848047,56.846925,60.709284,60.710734,https://overpass.kumi.systems/api/interpreter
109749242,Квартал,56.80724,60.565304,"60.565143,56.806414; 60.564792,56.806165; 60.563071,56.806782; 60.565937,56.809182; 60.567737,56.808482; 60.565143,56.806414",6,56.809182,56.806165,60.563071,60.567737,https://overpass.kumi.systems/api/interpreter
110750302,"ЖК ""Пионер""",56.852415,60.645248,"60.644724,56.852419; 60.645468,56.852769; 60.646033,56.852409; 60.645289,56.852060; 60.644724,56.852419",5,56.852769,56.85206,60.644724,60.646033,https://overpass.kumi.systems/api/interpreter
110858991,Квартал,56.914654,60.654374,"60.653968,56.914453; 60.653815,56.914735; 60.654686,56.914954; 60.655406,56.914786; 60.654399,56.914540; 60.653968,56.914453",6,56.914954,56.914453,60.653815,60.655406,https://overpass.kumi.systems/api/interpreter
110858998,Квартал,56.914302,60.654887,"60.654008,56.914220; 60.654294,56.914296; 60.654215,56.914406; 60.656156,56.914870; 60.656371,56.914598; 60.655787,56.914270; 60.654835,56.914041; 60.654312,56.913794; 60.654008,56.914220",9,56.91487,56.913794,60.654008,60.656371,https://overpass.kumi.systems/api/interpreter
110859006,Квартал,56.914588,60.651098,"60.650790,56.914405; 60.650631,56.914559; 60.651486,56.914920; 60.651792,56.914649; 60.650790,56.914405",5,56.91492,56.914405,60.650631,60.651792,https://overpass.kumi.systems/api/interpreter
110859025,Квартал,56.913944,60.651495,"60.650597,56.913480; 60.650321,56.913675; 60.650645,56.913939; 60.650814,56.913999; 60.650873,56.914237; 60.651251,56.914354; 60.651504,56.913960; 60.651603,56.913965; 60.651729,56.914049; 60.651647,56.914211; 60.652025,56.914306; 60.652255,56.914127; 60.652664,56.914158; 60.652646,56.914205; 60.652718,56.914212; 60.652769,56.914080; 60.651652,56.913770; 60.651448,56.913707; 60.651118,56.913614; 60.651036,56.913664; 60.650980,56.913579; 60.650597,56.913480",22,56.914354,56.91348,60.650321,60.652769,https://overpass.kumi.systems/api/interpreter
110859026,Квартал,56.914336,60.652854,"60.652682,56.914438; 60.652910,56.914506; 60.653106,56.914178; 60.652889,56.914119; 60.652682,56.914438",5,56.914506,56.914119,60.652682,60.653106,https://overpass.kumi.systems/api/interpreter
110873228,Квартал,56.885217,60.683043,"60.682083,56.885058; 60.682264,56.885275; 60.682573,56.885197; 60.682750,56.885163; 60.683104,56.885576; 60.683463,56.885534; 60.683545,56.885618; 60.683737,56.885574; 60.683671,56.885498; 60.684164,56.885404; 60.684205,56.885344; 60.683997,56.884971; 60.683726,56.884691; 60.682616,56.884919; 60.682390,56.884979; 60.682238,56.885017; 60.682161,56.885039; 60.682083,56.885058",18,56.885618,56.884691,60.682083,60.684205,https://overpass.kumi.systems/api/interpreter
110876006,Квартал,56.883029,60.687642,"60.687453,56.883419; 60.688669,56.883051; 60.687834,56.882486; 60.687072,56.882494; 60.687373,56.883305; 60.687453,56.883419",6,56.883419,56.882486,60.687072,60.688669,https://overpass.kumi.systems/api/interpreter
110876017,Квартал,56.883944,60.685118,"60.684833,56.884266; 60.685485,56.884090; 60.685554,56.884096; 60.685918,56.883983; 60.685482,56.883493; 60.684948,56.883599; 60.684438,56.883780; 60.684567,56.883927; 60.684833,56.884266",9,56.884266,56.883493,60.684438,60.685918,https://overpass.kumi.systems/api/interpreter
110884793,Квартал,56.872535,60.675753,"60.675667,56.873947; 60.676712,56.873824; 60.676118,56.871762; 60.676036,56.871765; 60.676014,56.871660; 60.675456,56.871728; 60.674979,56.871805; 60.675132,56.872376; 60.675667,56.873947",9,56.873947,56.87166,60.674979,60.676712,https://overpass.kumi.systems/api/interpreter
111518940,Квартал,56.843367,60.564256,"60.563680,56.843474; 60.564898,56.843636; 60.565113,56.843182; 60.563911,56.843072; 60.563680,56.843474",5,56.843636,56.843072,60.56368,60.565113,https://overpass.kumi.systems/api/interpreter
111664139,Квартал,56.784074,60.639782,"60.637410,56.783961; 60.638000,56.783269; 60.640447,56.783780; 60.641890,56.784112; 60.641667,56.784560; 60.641080,56.784526; 60.640350,56.784421; 60.637410,56.783961",8,56.78456,56.783269,60.63741,60.64189,https://overpass.kumi.systems/api/interpreter
111697025,ЖК «Крыловъ»,56.834052,60.569943,"60.568109,56.834885; 60.570178,56.834824; 60.571251,56.834802; 60.571426,56.834701; 60.571386,56.833797; 60.571295,56.832802; 60.569887,56.832856; 60.567842,56.832914; 60.568109,56.834885",9,56.834885,56.832802,60.567842,60.571426,https://overpass.kumi.systems/api/interpreter
113795034,Квартал,56.734619,60.599112,"60.598733,56.735478; 60.601010,56.734964; 60.599334,56.732842; 60.597750,56.734333; 60.598733,56.735478",5,56.735478,56.732842,60.59775,60.60101,https://overpass.kumi.systems/api/interpreter
114506970,Квартал,56.80504,60.496796,"60.497766,56.805064; 60.497455,56.804607; 60.496723,56.804783; 60.496623,56.804886; 60.496489,56.804860; 60.496551,56.804736; 60.497433,56.804523; 60.497042,56.804006; 60.496115,56.804214; 60.496211,56.805263; 60.495699,56.805392; 60.496121,56.805872; 60.496661,56.806024; 60.496822,56.805794; 60.496959,56.805356; 60.497101,56.805233; 60.497766,56.805064",17,56.806024,56.804006,60.495699,60.497766,https://overpass.kumi.systems/api/interpreter
117099110,Квартал,56.878725,60.511734,"60.512571,56.877837; 60.509705,56.879009; 60.511084,56.880014; 60.512200,56.879554; 60.511132,56.878768; 60.512872,56.878056; 60.512571,56.877837",7,56.880014,56.877837,60.509705,60.512872,https://overpass.kumi.systems/api/interpreter
119206575,Квартал,56.787008,60.640486,"60.641350,56.785579; 60.642780,56.785774; 60.639756,56.788434; 60.639174,56.788629; 60.638505,56.788055; 60.641350,56.785579",6,56.788629,56.785579,60.638505,60.64278,https://overpass.kumi.systems/api/interpreter
119428176,Квартал,56.757633,60.538553,"60.538249,56.757699; 60.538390,56.757447; 60.538994,56.757529; 60.538884,56.757793; 60.538249,56.757699",5,56.757793,56.757447,60.538249,60.538994,https://overpass.kumi.systems/api/interpreter
121648608,Квартал,56.921886,60.489371,"60.491025,56.920261; 60.490539,56.919766; 60.488478,56.920538; 60.489389,56.921436; 60.489101,56.921512; 60.489006,56.921491; 60.489214,56.921407; 60.488335,56.920631; 60.485514,56.921556; 60.485879,56.921878; 60.487979,56.921216; 60.488027,56.921123; 60.488247,56.921082; 60.488444,56.921175; 60.488520,56.921292; 60.488365,56.921404; 60.488140,56.921348; 60.486019,56.922024; 60.486758,56.922709; 60.488381,56.922171; 60.488467,56.922065; 60.488712,56.921977; 60.488921,56.922069; 60.488935,56.922189; 60.488789,56.922313; 60.488429,56.922311; 60.486840,56.922792; 60.487575,56.923474; 60.488839,56.923068; 60.488816,56.923016; 60.488958,56.922906; 60.489229,56.922885; 60.489387,56.922955; 60.489349,56.923160; 60.489145,56.923195; 60.489019,56.923167; 60.487746,56.923565; 60.488631,56.924412; 60.492478,56.923508; 60.492187,56.922136; 60.491027,56.922498; 60.490925,56.922680; 60.490646,56.922703; 60.490473,56.922632; 60.490465,56.922469; 60.490594,56.922386; 60.490780,56.922363; 60.490973,56.922419; 60.492081,56.922034; 60.491886,56.921177; 60.490511,56.921641; 60.490341,56.921822; 60.490123,56.921840; 60.489881,56.921761; 60.489816,56.921647; 60.489977,56.921538; 60.490122,56.921574; 60.491798,56.921079; 60.491651,56.920184; 60.489787,56.920777; 60.489642,56.920897; 60.489400,56.920885; 60.489293,56.920765; 60.489465,56.920669; 60.489980,56.920578; 60.491025,56.920261",66,56.924412,56.919766,60.485514,60.492478,https://overpass.kumi.systems/api/interpreter
122009513,Квартал,56.843547,60.571871,"60.572586,56.842732; 60.572079,56.842892; 60.571540,56.843003; 60.571474,56.843004; 60.571232,56.843007; 60.570621,56.843123; 60.570645,56.843161; 60.571543,56.844560; 60.572040,56.844459; 60.572215,56.844349; 60.572554,56.844268; 60.572538,56.844200; 60.572546,56.844163; 60.572586,56.842732",14,56.84456,56.842732,60.570621,60.572586,https://overpass.kumi.systems/api/interpreter
125141883,Квартал,56.788419,60.654719,"60.652786,56.788691; 60.653878,56.789412; 60.654065,56.789410; 60.655807,56.788316; 60.656924,56.787873; 60.656841,56.787730; 60.654666,56.787228; 60.652786,56.788691",8,56.789412,56.787228,60.652786,60.656924,https://overpass.kumi.systems/api/interpreter
125141884,Жилой дом «Навигатор»,56.78602,60.650838,"60.650517,56.785916; 60.650151,56.786233; 60.651199,56.786589; 60.651791,56.786102; 60.650892,56.785707; 60.650800,56.785675; 60.650517,56.785916",7,56.786589,56.785675,60.650151,60.651791,https://overpass.kumi.systems/api/interpreter
126605112,Квартал,56.819474,60.548514,"60.549169,56.819994; 60.550041,56.819544; 60.547453,56.818611; 60.546738,56.819227; 60.549169,56.819994",5,56.819994,56.818611,60.546738,60.550041,https://overpass.kumi.systems/api/interpreter
134626873,Квартал,56.803055,60.506841,"60.505523,56.802921; 60.506073,56.803613; 60.506476,56.803653; 60.506689,56.803832; 60.508651,56.803377; 60.508307,56.802909; 60.508396,56.802884; 60.507921,56.802334; 60.506387,56.802701; 60.506593,56.802940; 60.506532,56.802976; 60.506459,56.802964; 60.506245,56.802738; 60.505523,56.802921",14,56.803832,56.802334,60.505523,60.508651,https://overpass.kumi.systems/api/interpreter
134626874,Квартал,56.803324,60.510133,"60.509319,56.803192; 60.509435,56.803355; 60.509780,56.803303; 60.510166,56.803827; 60.510747,56.803697; 60.510499,56.803329; 60.511083,56.803218; 60.510849,56.802800; 60.509319,56.803192",9,56.803827,56.8028,60.509319,60.511083,https://overpass.kumi.systems/api/interpreter
136734834,Квартал,56.746449,60.709254,"60.709040,56.746276; 60.709273,56.746428; 60.708980,56.746564; 60.708973,56.746673; 60.709088,56.746731; 60.709381,56.746750; 60.709489,56.746490; 60.709377,56.746432; 60.709717,56.746246; 60.709433,56.746073; 60.709040,56.746276",11,56.74675,56.746073,60.708973,60.709717,https://overpass.kumi.systems/api/interpreter
136734836,Квартал,56.748905,60.707551,"60.706872,56.749424; 60.706929,56.749190; 60.707205,56.747900; 60.707350,56.747851; 60.708329,56.747915; 60.708218,56.748422; 60.708050,56.749068; 60.708001,56.749255; 60.707952,56.749492; 60.707605,56.749470; 60.707225,56.749447; 60.706872,56.749424",12,56.749492,56.747851,60.706872,60.708329,https://overpass.kumi.systems/api/interpreter
136734837,Квартал,56.748412,60.708597,"60.708506,56.747934; 60.708460,56.748132; 60.708410,56.748345; 60.708357,56.748573; 60.708318,56.748736; 60.708254,56.749011; 60.708620,56.749037; 60.708684,56.748764; 60.708776,56.748373; 60.708907,56.748382; 60.708957,56.748168; 60.709004,56.747969; 60.708506,56.747934",13,56.749037,56.747934,60.708254,60.709004,https://overpass.kumi.systems/api/interpreter
136734846,Квартал,56.747141,60.708988,"60.708518,56.747173; 60.709131,56.746870; 60.709415,56.746932; 60.709350,56.747200; 60.709167,56.747278; 60.708815,56.747362; 60.708518,56.747173",7,56.747362,56.74687,60.708518,60.709415,https://overpass.kumi.systems/api/interpreter
139369277,Квартал,56.836079,60.528091,"60.528452,56.835791; 60.528275,56.835787; 60.528155,56.835807; 60.528093,56.835838; 60.528045,56.835899; 60.527943,56.835838; 60.527823,56.835890; 60.527705,56.835917; 60.527657,56.836008; 60.527615,56.836221; 60.527726,56.836596; 60.527868,56.836697; 60.528584,56.836673; 60.528557,56.836371; 60.528506,56.836135; 60.528452,56.835791",16,56.836697,56.835787,60.527615,60.528584,https://overpass.kumi.systems/api/interpreter
139369280,Квартал,56.835037,60.527153,"60.526939,56.834738; 60.526680,56.834850; 60.527316,56.835400; 60.527563,56.835329; 60.527477,56.835164; 60.526939,56.834738",6,56.8354,56.834738,60.52668,60.527563,https://overpass.kumi.systems/api/interpreter
149427399,Краснолесье,56.78179,60.539503,"60.539365,56.782918; 60.541639,56.781682; 60.541733,56.781630; 60.541879,56.781551; 60.541141,56.781153; 60.540739,56.780948; 60.540396,56.781064; 60.540037,56.781186; 60.539697,56.781302; 60.539358,56.781417; 60.539015,56.781534; 60.538664,56.781653; 60.538327,56.781768; 60.538044,56.781864; 60.537700,56.782028; 60.538182,56.782294; 60.538215,56.782273; 60.538265,56.782303; 60.538302,56.782324; 60.539365,56.782918",20,56.782918,56.780948,60.5377,60.541879,https://overpass.kumi.systems/api/interpreter
149723044,Квартал,56.77863,60.533021,"60.535168,56.779295; 60.534733,56.779057; 60.534321,56.778831; 60.533904,56.778602; 60.533488,56.778374; 60.533088,56.778154; 60.532634,56.777905; 60.532230,56.777684; 60.531845,56.777473; 60.531358,56.777737; 60.530854,56.778011; 60.531255,56.778230; 60.531659,56.778451; 60.532078,56.778680; 60.532495,56.778908; 60.532912,56.779136; 60.533320,56.779359; 60.533738,56.779588; 60.534170,56.779823; 60.535168,56.779295",20,56.779823,56.777473,60.530854,60.535168,https://overpass.kumi.systems/api/interpreter
149723045,Квартал,56.779757,60.537579,"60.535601,56.779196; 60.536000,56.779414; 60.536415,56.779641; 60.536839,56.779873; 60.537246,56.780095; 60.537679,56.780332; 60.538107,56.780566; 60.538518,56.780790; 60.538925,56.781013; 60.539930,56.780497; 60.539520,56.780265; 60.539104,56.780030; 60.538686,56.779793; 60.538278,56.779562; 60.537875,56.779334; 60.537460,56.779099; 60.537054,56.778869; 60.536647,56.778639; 60.536102,56.778930; 60.535601,56.779196",20,56.781013,56.778639,60.535601,60.53993,https://overpass.kumi.systems/api/interpreter
149723046,Квартал,56.776759,60.534579,"60.534660,56.777250; 60.535199,56.776972; 60.535805,56.776660; 60.535381,56.776426; 60.534971,56.776201; 60.534555,56.775973; 60.533959,56.776289; 60.533374,56.776599; 60.533793,56.776829; 60.534206,56.777057; 60.534457,56.777195; 60.534508,56.777167; 60.534660,56.777250",13,56.77725,56.775973,60.533374,60.535805,https://overpass.kumi.systems/api/interpreter
149806348,Квартал,56.878834,60.55465,"60.554660,56.879129; 60.554741,56.879106; 60.554819,56.879149; 60.555369,56.878972; 60.555041,56.878695; 60.554867,56.878660; 60.554717,56.878571; 60.554488,56.878626; 60.554309,56.878586; 60.554212,56.878664; 60.554305,56.878721; 60.554264,56.878828; 60.554660,56.879129",13,56.879149,56.878571,60.554212,60.555369,https://overpass.kumi.systems/api/interpreter
150472212,Квартал,56.883389,60.489088,"60.490189,56.882511; 60.488241,56.883248; 60.488191,56.883289; 60.488178,56.883335; 60.488388,56.883512; 60.488363,56.883537; 60.488528,56.883702; 60.488567,56.883733; 60.488632,56.883742; 60.488981,56.883682; 60.489378,56.883672; 60.489617,56.883645; 60.489704,56.883651; 60.491178,56.883073; 60.490189,56.882511",15,56.883742,56.882511,60.488178,60.491178,https://overpass.kumi.systems/api/interpreter
150472214,Квартал,56.884679,60.494694,"60.494777,56.885255; 60.495918,56.884799; 60.494572,56.883814; 60.493429,56.884272; 60.494777,56.885255",5,56.885255,56.883814,60.493429,60.495918,https://overpass.kumi.systems/api/interpreter
150472221,Квартал,56.88774,60.499354,"60.499100,56.887058; 60.498002,56.887530; 60.499737,56.888767; 60.500830,56.888285; 60.499100,56.887058",5,56.888767,56.887058,60.498002,60.50083,https://overpass.kumi.systems/api/interpreter
150472227,Квартал,56.887559,60.500694,"60.500909,56.888239; 60.502052,56.887773; 60.500356,56.886542; 60.499243,56.887004; 60.500909,56.888239",5,56.888239,56.886542,60.499243,60.502052,https://overpass.kumi.systems/api/interpreter
